"IATA_CODE","AIRPORT","CITY","STATE","COUNTRY","LATITUDE_ARRIVAL","LONGITUDE_ARRIVAL","IATA_CODE.y","LATITUDE_ORIGIN","LONGITUDE_ORIGIN"
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"RNO",39.49858,-119.76806
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MSN",43.13986,-89.33751
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"VEL",40.4409,-109.50992
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"XNA",36.28187,-94.30681
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"DSM",41.53493,-93.66068
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"PDX",45.58872,-122.5975
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BOI",43.56444,-116.22278
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"PSC",46.26468,-119.11903
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"GEG",47.61986,-117.53384
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BOS",42.36435,-71.00518
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BTM",45.9548,-112.49746
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"CDC",37.70097,-113.09858
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"ANC",61.17432,-149.99619
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"GCC",44.3489,-105.53936
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SGU",37.09058,-113.59306
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MDW",41.78598,-87.75242
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"CVG",39.04614,-84.66217
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"PIH",42.91131,-112.59586
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"OKC",35.39309,-97.60073
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"CPR",42.90836,-106.46447
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SFO",37.619,-122.37484
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"GTF",47.482,-111.37069
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BZN",45.7769,-111.15301
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MCI",39.29761,-94.71391
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"WYS",44.6884,-111.11764
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"ATL",33.64044,-84.42694
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"CLT",35.21401,-80.94313
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"TWF",42.4818,-114.48774
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SMF",38.69542,-121.59077
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"COD",44.52019,-109.0238
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"PSP",33.82922,-116.50625
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"EGE",39.64257,-106.9177
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"FCA",48.3114,-114.25507
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SEA",47.44898,-122.30931
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"TUS",32.11608,-110.94103
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"IDA",43.51456,-112.07017
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MCO",28.42889,-81.31603
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"TPA",27.97547,-82.53325
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"ABQ",35.04022,-106.60919
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"EUG",44.12326,-123.21869
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"STL",38.74769,-90.35999
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"OMA",41.30252,-95.89417
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MSY",29.99339,-90.25803
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"DAL",32.84711,-96.85177
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"JFK",40.63975,-73.77893
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"RAP",44.04532,-103.05737
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"RDM",44.25407,-121.14996
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"ORD",41.9796,-87.90446
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"PHX",33.43417,-112.00806
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"LGB",33.81772,-118.15161
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MSP",44.88055,-93.21692
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MIA",25.79325,-80.29056
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"DCA",38.85208,-77.03772
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"FAT",36.77619,-119.71814
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"AUS",30.19453,-97.66987
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SUN",43.50484,-114.29659
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"RKS",41.59422,-109.06519
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SNA",33.67566,-117.86822
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"IAH",29.98047,-95.33972
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MFR",42.37423,-122.8735
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MEM",35.04242,-89.97667
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"LAX",33.94254,-118.40807
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BWI",39.1754,-76.6682
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SJC",37.36186,-121.92901
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BIL",45.80766,-108.54286
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"GJT",39.12241,-108.52673
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"DFW",32.89595,-97.0372
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"EKO",40.82493,-115.7917
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"DTW",42.21206,-83.34884
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"PHL",39.87195,-75.24114
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"CNY",38.75496,-109.75484
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"IND",39.71733,-86.29438
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SAT",29.53369,-98.46978
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BNA",36.12448,-86.67818
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"OAK",37.72129,-122.22072
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"SAN",32.73356,-117.18966
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"EWR",40.6925,-74.16866
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"FAR",46.91935,-96.81499
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"ONT",34.056,-117.60119
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"JAC",43.60732,-110.73774
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"HNL",21.31869,-157.92241
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"BUR",34.20062,-118.3585
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"MSO",46.91631,-114.09056
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"HLN",46.60682,-111.98275
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"LAS",36.08036,-115.15233
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"HOU",29.64542,-95.27889
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"DEN",39.85841,-104.667
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"LWS",46.3745,-117.01539
"SLC","Salt Lake City International Airport","Salt Lake City","UT","USA",40.78839,-111.97777,"TUL",36.19837,-95.88824
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"JFK",40.63975,-73.77893
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"DAL",32.84711,-96.85177
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"PHL",39.87195,-75.24114
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"BOS",42.36435,-71.00518
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"IAH",29.98047,-95.33972
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"OGG",20.89865,-156.43046
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"PHX",33.43417,-112.00806
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"PDX",45.58872,-122.5975
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"BUR",34.20062,-118.3585
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"ONT",34.056,-117.60119
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"LAS",36.08036,-115.15233
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"MSP",44.88055,-93.21692
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"IAD",38.94453,-77.45581
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"SEA",47.44898,-122.30931
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"HNL",21.31869,-157.92241
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"CLT",35.21401,-80.94313
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"MDW",41.78598,-87.75242
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"SNA",33.67566,-117.86822
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"ORD",41.9796,-87.90446
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"SAN",32.73356,-117.18966
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"DFW",32.89595,-97.0372
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"LGB",33.81772,-118.15161
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"SLC",40.78839,-111.97777
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"ATL",33.64044,-84.42694
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"SFO",37.619,-122.37484
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"LAX",33.94254,-118.40807
"SMF","Sacramento International Airport","Sacramento","CA","USA",38.69542,-121.59077,"DEN",39.85841,-104.667
"SMX","Santa Maria Public Airport (Capt G. Allan Hancock Field)","Santa Maria","CA","USA",34.89925,-120.45758,"LAX",33.94254,-118.40807
"SMX","Santa Maria Public Airport (Capt G. Allan Hancock Field)","Santa Maria","CA","USA",34.89925,-120.45758,"SFO",37.619,-122.37484
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"OAK",37.72129,-122.22072
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"MCI",39.29761,-94.71391
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"PHX",33.43417,-112.00806
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"LAS",36.08036,-115.15233
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"STL",38.74769,-90.35999
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"SLC",40.78839,-111.97777
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"DFW",32.89595,-97.0372
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"SMF",38.69542,-121.59077
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"ATL",33.64044,-84.42694
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"DEN",39.85841,-104.667
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"SEA",47.44898,-122.30931
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"ORD",41.9796,-87.90446
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"SJC",37.36186,-121.92901
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"PDX",45.58872,-122.5975
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"HOU",29.64542,-95.27889
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"DAL",32.84711,-96.85177
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"IAH",29.98047,-95.33972
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"MDW",41.78598,-87.75242
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"MSP",44.88055,-93.21692
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"EWR",40.6925,-74.16866
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"SFO",37.619,-122.37484
"SNA","John Wayne Airport (Orange County Airport)","Santa Ana","CA","USA",33.67566,-117.86822,"AUS",30.19453,-97.66987
"SPI","Abraham Lincoln Capital Airport","Springfield","IL","USA",39.84395,-89.67762,"DFW",32.89595,-97.0372
"SPI","Abraham Lincoln Capital Airport","Springfield","IL","USA",39.84395,-89.67762,"ORD",41.9796,-87.90446
"SPS","Wichita Falls Municipal Airport/Sheppard AFB","Wichita Falls","TX","USA",33.9888,-98.49189,"DFW",32.89595,-97.0372
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"LGA",40.77724,-73.87261
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"EWR",40.6925,-74.16866
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"ORD",41.9796,-87.90446
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"ATL",33.64044,-84.42694
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"BOS",42.36435,-71.00518
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"DTW",42.21206,-83.34884
"SRQ","Sarasota-Bradenton International Airport","Sarasota","FL","USA",27.39533,-82.55411,"JFK",40.63975,-73.77893
"STC","St. Cloud Regional Airport","St Cloud","MN","USA",45.54532,-94.05834,"ORD",41.9796,-87.90446
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"SEA",47.44898,-122.30931
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"LAS",36.08036,-115.15233
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"CVG",39.04614,-84.66217
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"GRR",42.88082,-85.52277
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"PHL",39.87195,-75.24114
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"HOU",29.64542,-95.27889
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"PDX",45.58872,-122.5975
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MCO",28.42889,-81.31603
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"BWI",39.1754,-76.6682
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"SLC",40.78839,-111.97777
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"SAT",29.53369,-98.46978
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"IAD",38.94453,-77.45581
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MKE",42.94722,-87.89658
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"RSW",26.53617,-81.75517
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"FLL",26.07258,-80.15275
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"DAL",32.84711,-96.85177
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"BOS",42.36435,-71.00518
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"ECP",NA,NA
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"CLT",35.21401,-80.94313
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"SNA",33.67566,-117.86822
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"RDU",35.87764,-78.78747
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"BNA",36.12448,-86.67818
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MDW",41.78598,-87.75242
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"SAN",32.73356,-117.18966
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MCI",39.29761,-94.71391
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"OMA",41.30252,-95.89417
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"ATL",33.64044,-84.42694
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"EWR",40.6925,-74.16866
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"TTN",40.27669,-74.81347
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"LGA",40.77724,-73.87261
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"DFW",32.89595,-97.0372
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"PHX",33.43417,-112.00806
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"LAX",33.94254,-118.40807
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"DEN",39.85841,-104.667
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MIA",25.79325,-80.29056
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"TUL",36.19837,-95.88824
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"ORD",41.9796,-87.90446
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"SFO",37.619,-122.37484
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"CLE",41.41089,-81.8494
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MSP",44.88055,-93.21692
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"DTW",42.21206,-83.34884
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"IAH",29.98047,-95.33972
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"TPA",27.97547,-82.53325
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"DCA",38.85208,-77.03772
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"CMH",39.99799,-82.89188
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"MSY",29.99339,-90.25803
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"OKC",35.39309,-97.60073
"STL","St. Louis International Airport at Lambert Field","St Louis","MO","USA",38.74769,-90.35999,"AUS",30.19453,-97.66987
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"CLT",35.21401,-80.94313
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"BOS",42.36435,-71.00518
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"JFK",40.63975,-73.77893
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"EWR",40.6925,-74.16866
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"FLL",26.07258,-80.15275
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"MIA",25.79325,-80.29056
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"PHL",39.87195,-75.24114
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"ORD",41.9796,-87.90446
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"IAD",38.94453,-77.45581
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"IAH",29.98047,-95.33972
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"SJU",18.43942,-66.00183
"STT","Cyril E. King Airport","Charlotte Amalie","VI","USA",18.33731,-64.97336,"ATL",33.64044,-84.42694
"STX","Henry E. Rohlsen Airport","Christiansted","VI","USA",17.70189,-64.79856,"CLT",35.21401,-80.94313
"STX","Henry E. Rohlsen Airport","Christiansted","VI","USA",17.70189,-64.79856,"ATL",33.64044,-84.42694
"STX","Henry E. Rohlsen Airport","Christiansted","VI","USA",17.70189,-64.79856,"SJU",18.43942,-66.00183
"STX","Henry E. Rohlsen Airport","Christiansted","VI","USA",17.70189,-64.79856,"MIA",25.79325,-80.29056
"SUN","Friedman Memorial Airport","Hailey","ID","USA",43.50484,-114.29659,"DEN",39.85841,-104.667
"SUN","Friedman Memorial Airport","Hailey","ID","USA",43.50484,-114.29659,"SLC",40.78839,-111.97777
"SUN","Friedman Memorial Airport","Hailey","ID","USA",43.50484,-114.29659,"SFO",37.619,-122.37484
"SUX","Sioux Gateway Airport","Sioux City","IA","USA",42.4026,-96.38437,"ORD",41.9796,-87.90446
"SWF","Stewart International Airport","Newburgh","NY","USA",41.50409,-74.10484,"MCO",28.42889,-81.31603
"SWF","Stewart International Airport","Newburgh","NY","USA",41.50409,-74.10484,"DTW",42.21206,-83.34884
"SWF","Stewart International Airport","Newburgh","NY","USA",41.50409,-74.10484,"FLL",26.07258,-80.15275
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"DCA",38.85208,-77.03772
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"MCO",28.42889,-81.31603
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"JFK",40.63975,-73.77893
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"ORD",41.9796,-87.90446
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"ATL",33.64044,-84.42694
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"MSP",44.88055,-93.21692
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"DTW",42.21206,-83.34884
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"IAD",38.94453,-77.45581
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"LGA",40.77724,-73.87261
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"EWR",40.6925,-74.16866
"SYR","Syracuse Hancock International Airport","Syracuse","NY","USA",43.11119,-76.10631,"CLT",35.21401,-80.94313
"TLH","Tallahassee International Airport","Tallahassee","FL","USA",30.39653,-84.35033,"MIA",25.79325,-80.29056
"TLH","Tallahassee International Airport","Tallahassee","FL","USA",30.39653,-84.35033,"ATL",33.64044,-84.42694
"TLH","Tallahassee International Airport","Tallahassee","FL","USA",30.39653,-84.35033,"DFW",32.89595,-97.0372
"TOL","Toledo Express Airport","Toledo","OH","USA",41.58681,-83.80783,"ORD",41.9796,-87.90446
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MCI",39.29761,-94.71391
